Network_type,Operator,State,Signal_strength_dBm,No_of_Issues_Resolved,Plan_Type,Months_Active,Latency_Score,Customer_Churn
5G,Airtel,Andhra Pradesh,-107.04,0,Yearly Plan,54,70.70671773886052,0
4G,Airtel,Karnataka,-73.44,0,3 Months Plan,2,14.907596252887467,0
5G,Airtel,Gujarat,-88.17,6,Monthly Plan,43,38.84950929655773,1
5G,Airtel,Tamil Nadu,-96.84,9,Yearly Plan,35,52.185564062208975,0
4G,Airtel,Tamil Nadu,-118.04,9,3 Months Plan,9,93.06691361275784,1
4G,Airtel,Bihar,-100.0,4,Monthly Plan,42,61.49501663623186,0
5G,Airtel,Kerala,-91.2,5,3 Months Plan,93,43.4342927074063,0
5G,Airtel,Maharashtra,-81.67,6,Yearly Plan,106,24.889975329610586,0
4G,Airtel,Madhya Pradesh,-112.43,9,Yearly Plan,35,80.6924024508957,1
4G,Airtel,Tamil Nadu,-76.53,0,3 Months Plan,33,18.849387133639937,0
4G,Airtel,West Bengal,-93.42,1,3 Months Plan,108,52.84328046154981,0
5G,Airtel,Telangana,-89.07,5,Yearly Plan,119,40.30386262310379,0
4G,Airtel,Andhra Pradesh,-107.11,11,3 Months Plan,104,73.7320746802053,1
4G,Airtel,Karnataka,-86.33,2,Yearly Plan,88,37.25846647613913,0
4G,Airtel,Telangana,-96.9,0,Monthly Plan,66,56.89723285585718,0
4G,Airtel,Kerala,-118.21,13,Yearly Plan,30,95.3174392265709,1
5G,Airtel,Bihar,-78.76,2,Yearly Plan,5,24.45187336544172,0
5G,Airtel,Delhi,-99.61,5,Monthly Plan,26,60.50083198367429,0
4G,Airtel,Uttar Pradesh,-104.97,0,3 Months Plan,115,70.80878978212826,0
4G,Airtel,Telangana,-98.78,3,3 Months Plan,9,58.3420213903604,1
5G,Airtel,Delhi,-113.11,2,Yearly Plan,74,83.96745142330944,1
5G,Airtel,Delhi,-73.35,0,Monthly Plan,73,9.103876593833988,0
5G,Airtel,Rajasthan,-76.93,2,3 Months Plan,36,15.429051958229712,0
5G,Airtel,Andhra Pradesh,-76.47,0,Yearly Plan,6,13.786945015893036,0
5G,Airtel,Kerala,-94.14,7,Monthly Plan,99,49.51771301614899,0
5G,Airtel,Karnataka,-79.5,7,Monthly Plan,32,25.410287677834106,0
5G,Airtel,Gujarat,-103.71,13,Yearly Plan,83,65.40420691536471,1
4G,Airtel,Bihar,-85.54,3,3 Months Plan,43,34.72930781778803,0
4G,Airtel,Rajasthan,-72.31,6,Yearly Plan,96,12.402418212292137,0
5G,Airtel,Rajasthan,-91.55,0,Monthly Plan,105,44.50261501558503,0
4G,Airtel,Kerala,-87.47,3,Monthly Plan,20,40.236784502519086,0
4G,Airtel,Maharashtra,-102.22,5,Yearly Plan,60,68.06079513646384,1
5G,Airtel,Gujarat,-73.77,0,Monthly Plan,81,11.827686431592168,0
4G,Airtel,West Bengal,-115.81,6,3 Months Plan,50,89.88506431696,1
4G,Airtel,Delhi,-92.56,3,Yearly Plan,74,48.50800732940622,0
4G,Airtel,Maharashtra,-108.1,10,Monthly Plan,19,76.43956762567997,1
5G,Airtel,Karnataka,-116.7,0,Monthly Plan,100,92.29527688043922,0
4G,Airtel,Andhra Pradesh,-84.33,9,Monthly Plan,84,34.93861498321632,1
5G,Airtel,Tamil Nadu,-76.5,12,3 Months Plan,52,19.09781998128903,0
5G,Airtel,Rajasthan,-83.98,1,3 Months Plan,30,28.42688660620613,0
4G,Airtel,West Bengal,-109.98,0,Yearly Plan,79,77.98940139907742,0
5G,Airtel,Telangana,-102.63,5,Yearly Plan,18,65.48155034081876,1
5G,Airtel,West Bengal,-80.49,2,Monthly Plan,55,24.95514411878451,0
5G,Airtel,Gujarat,-84.24,11,Monthly Plan,116,30.23232226606564,0
5G,Airtel,West Bengal,-83.07,12,Yearly Plan,5,26.16516987310549,0
4G,Airtel,Kerala,-78.57,7,3 Months Plan,26,24.00307025149254,0
5G,Airtel,Rajasthan,-94.77,0,3 Months Plan,19,51.72711914624535,0
4G,Airtel,Uttar Pradesh,-70.06,2,3 Months Plan,100,9.885716734130227,0
4G,Airtel,Kerala,-99.9,8,Monthly Plan,82,62.01960787341453,1
5G,Airtel,Delhi,-90.29,12,Yearly Plan,80,42.03479740541015,0
5G,Airtel,Andhra Pradesh,-108.55,6,3 Months Plan,65,75.68276315575216,0
4G,Airtel,Maharashtra,-96.15,0,Monthly Plan,22,54.4126327710382,0
4G,Airtel,Gujarat,-109.49,7,Monthly Plan,2,77.60641234719539,1
4G,Airtel,Karnataka,-111.04,12,Monthly Plan,76,80.07885878419667,1
4G,Airtel,Tamil Nadu,-116.99,4,3 Months Plan,26,91.80464360248936,1
4G,Airtel,Madhya Pradesh,-110.95,7,3 Months Plan,107,79.41461744285448,0
5G,Airtel,Punjab,-117.71,4,3 Months Plan,118,92.50390766826897,0
5G,Airtel,Bihar,-80.19,3,3 Months Plan,23,23.32410745877477,0
5G,Airtel,Telangana,-102.79,5,Monthly Plan,5,64.75721596417489,1
4G,Airtel,Tamil Nadu,-100.35,8,Yearly Plan,62,58.82493784267956,1
5G,Airtel,Bihar,-119.24,12,3 Months Plan,78,95.56789775234414,1
5G,Airtel,Rajasthan,-99.35,9,Monthly Plan,72,61.48510704160665,0
5G,Airtel,Telangana,-96.19,11,Yearly Plan,115,52.135248354709255,0
5G,Airtel,Andhra Pradesh,-119.02,1,Monthly Plan,64,93.88519242556102,0
5G,Airtel,Maharashtra,-98.04,3,3 Months Plan,85,56.28045719738392,0
5G,Airtel,West Bengal,-85.9,3,Monthly Plan,107,35.462555726742444,0
5G,Airtel,Delhi,-79.51,15,Yearly Plan,24,18.90426158667629,0
4G,Airtel,Karnataka,-85.74,0,Monthly Plan,37,38.89327727161698,0
5G,Airtel,Bihar,-75.3,6,3 Months Plan,57,14.111147433517768,0
5G,Airtel,Kerala,-89.62,12,Yearly Plan,97,43.86745495238853,1
5G,Airtel,Telangana,-94.13,10,Yearly Plan,76,49.69520780217253,0
4G,Airtel,Telangana,-112.75,11,Monthly Plan,44,83.11638818387614,1
4G,Airtel,Kerala,-96.49,0,3 Months Plan,61,53.1441286917868,0
5G,Airtel,Karnataka,-89.42,1,Yearly Plan,24,39.91106604230466,0
5G,Airtel,Uttar Pradesh,-93.07,0,Yearly Plan,15,47.05198407254587,0
5G,Airtel,Kerala,-112.99,0,Yearly Plan,12,83.87585920707788,0
5G,Airtel,Punjab,-81.97,6,Monthly Plan,107,28.22891663785323,0
5G,Airtel,Telangana,-105.7,4,3 Months Plan,87,67.91787074993087,0
4G,Airtel,West Bengal,-72.43,10,3 Months Plan,23,15.2315473720366,0
4G,Airtel,Maharashtra,-103.36,10,Monthly Plan,33,67.61827896159849,1
5G,Airtel,Punjab,-73.44,9,Yearly Plan,34,10.050148893984982,0
5G,Airtel,Karnataka,-70.16,4,Monthly Plan,17,4.455094459273183,0
4G,Airtel,Tamil Nadu,-112.05,1,Monthly Plan,35,82.67998923007025,1
4G,Airtel,Telangana,-103.83,15,Yearly Plan,7,68.24522332018995,1
4G,Airtel,Uttar Pradesh,-82.54,5,Monthly Plan,92,33.56054879332155,0
5G,Airtel,Rajasthan,-91.02,9,Monthly Plan,16,43.47758109796339,0
5G,Airtel,Telangana,-87.68,13,Yearly Plan,50,34.95128070213806,0
4G,Airtel,Uttar Pradesh,-79.63,11,Monthly Plan,69,27.46549592660692,0
5G,Airtel,Rajasthan,-101.59,6,Yearly Plan,31,62.0568176512144,1
5G,Airtel,Maharashtra,-115.4,3,Monthly Plan,78,87.26070647202094,1
4G,Airtel,Telangana,-119.23,1,3 Months Plan,5,91.9556466931838,0
4G,Airtel,Maharashtra,-85.41,0,Monthly Plan,88,35.42759864503838,0
4G,Airtel,Bihar,-82.34,2,Monthly Plan,26,28.913066979486977,0
4G,Airtel,Kerala,-73.92,10,3 Months Plan,76,17.771972767081262,0
4G,Airtel,Andhra Pradesh,-79.74,2,Monthly Plan,43,26.01619928994304,0
5G,Airtel,Telangana,-83.93,0,Yearly Plan,50,31.997178338415544,0
4G,Airtel,Karnataka,-85.07,4,Yearly Plan,27,34.48401848281289,0
4G,Airtel,Telangana,-107.34,2,Monthly Plan,94,76.19731006803134,0
5G,Airtel,Bihar,-75.69,8,3 Months Plan,103,15.709855385998631,0
5G,Airtel,Delhi,-76.86,6,Monthly Plan,7,17.316147031937255,0
4G,Airtel,Gujarat,-96.7,7,3 Months Plan,76,57.042883180103885,0
5G,Airtel,Uttar Pradesh,-76.11,0,Yearly Plan,6,20.077207475550555,0
5G,Airtel,Uttar Pradesh,-102.78,5,Monthly Plan,96,65.04936605833144,0
4G,Airtel,Tamil Nadu,-110.81,12,Monthly Plan,108,79.86648321633642,1
5G,Airtel,Kerala,-91.09,5,Monthly Plan,5,42.49067331006354,0
5G,Airtel,Telangana,-108.04,3,3 Months Plan,116,73.8792393919657,0
4G,Airtel,Telangana,-86.54,1,3 Months Plan,27,37.82214990524984,0
5G,Airtel,West Bengal,-94.7,0,Yearly Plan,13,51.35605338274034,0
4G,Airtel,Madhya Pradesh,-118.58,11,Monthly Plan,55,95.64459378522392,1
5G,Airtel,Bihar,-112.67,5,Yearly Plan,43,84.88154559854648,1
4G,Airtel,Bihar,-87.53,11,Monthly Plan,100,40.847863073514,0
5G,Airtel,Karnataka,-98.09,5,Yearly Plan,93,54.02550859654562,0
5G,Airtel,Telangana,-85.06,8,3 Months Plan,80,30.038665536753417,0
5G,Airtel,Bihar,-102.03,4,Monthly Plan,19,63.459693365306926,1
4G,Airtel,Rajasthan,-93.39,0,3 Months Plan,39,49.19610532745201,0
4G,Airtel,Telangana,-91.74,7,3 Months Plan,20,47.55015056648641,0
5G,Airtel,Delhi,-105.49,1,Yearly Plan,96,71.95593829219281,1
5G,Airtel,Tamil Nadu,-91.08,11,Yearly Plan,107,43.994832125860015,0
4G,Airtel,Telangana,-96.44,3,Yearly Plan,106,56.88154391741887,0
5G,Airtel,Tamil Nadu,-113.94,10,Yearly Plan,69,85.67019944272135,1
4G,Airtel,Delhi,-87.05,6,Monthly Plan,80,38.42789135118234,0
4G,Airtel,West Bengal,-103.62,0,3 Months Plan,70,67.62629141442864,0
5G,Airtel,Gujarat,-77.08,8,Yearly Plan,39,19.48255118090976,0
4G,Airtel,Bihar,-99.08,0,Monthly Plan,103,60.69390110640476,0
5G,Airtel,Madhya Pradesh,-90.57,5,Monthly Plan,109,42.703612321330674,0
5G,Airtel,Tamil Nadu,-84.18,6,Yearly Plan,8,32.065666316394946,0
5G,Airtel,Andhra Pradesh,-82.47,13,3 Months Plan,59,27.53911846577349,0
4G,Airtel,Telangana,-112.95,0,Monthly Plan,114,84.27097518877076,0
5G,Airtel,Telangana,-79.56,9,3 Months Plan,91,20.1692176792496,0
5G,Airtel,Gujarat,-76.35,15,Monthly Plan,91,18.251154926891186,0
4G,Airtel,Rajasthan,-89.9,5,3 Months Plan,72,43.15261586596557,0
4G,Airtel,Punjab,-75.42,7,Monthly Plan,95,17.139665103012142,0
4G,Airtel,Tamil Nadu,-91.53,0,Monthly Plan,92,49.37660356687987,0
4G,Airtel,Delhi,-82.14,11,Monthly Plan,33,28.95393480897004,0
4G,Airtel,Telangana,-92.5,0,Yearly Plan,104,48.37180118687271,0
5G,Airtel,Rajasthan,-80.92,5,3 Months Plan,40,25.65339703791012,0
4G,Airtel,Bihar,-117.87,13,3 Months Plan,51,92.34379622545244,1
4G,Airtel,Tamil Nadu,-89.46,0,Yearly Plan,65,41.74131205636715,0
4G,Airtel,Kerala,-84.43,0,3 Months Plan,99,34.994352193727664,0
4G,Airtel,West Bengal,-109.5,0,Yearly Plan,112,77.2265920413768,0
4G,Airtel,Rajasthan,-71.71,0,Yearly Plan,41,13.042062717050312,0
4G,Airtel,Rajasthan,-90.81,2,Yearly Plan,36,46.79386935988873,0
5G,Airtel,Maharashtra,-90.81,8,3 Months Plan,41,43.55223645278168,0
4G,Airtel,Bihar,-78.82,13,3 Months Plan,57,24.70031021937773,0
5G,Airtel,Gujarat,-113.44,0,3 Months Plan,105,85.97679893103935,1
5G,Airtel,Rajasthan,-118.27,10,3 Months Plan,95,91.58843541692178,1
5G,Airtel,Uttar Pradesh,-88.53,0,Yearly Plan,26,40.79064694845604,0
4G,Airtel,Gujarat,-95.91,8,Yearly Plan,51,53.65797997300318,0
5G,Airtel,Rajasthan,-92.81,10,3 Months Plan,69,46.94933046943127,1
4G,Airtel,Gujarat,-79.27,5,3 Months Plan,97,26.75639386029233,0
4G,Airtel,Telangana,-74.9,6,Monthly Plan,24,19.19538377946465,0
5G,Airtel,Uttar Pradesh,-84.89,9,Monthly Plan,38,32.53475999803858,0
4G,Airtel,Telangana,-72.55,14,3 Months Plan,35,14.392874447882264,0
4G,Airtel,Madhya Pradesh,-98.1,2,3 Months Plan,51,58.236839849284,0
4G,Airtel,Tamil Nadu,-91.07,2,Monthly Plan,64,45.06228851042011,0
5G,Airtel,Gujarat,-73.11,5,Yearly Plan,73,12.304116430676777,0
5G,Airtel,Delhi,-94.06,3,Yearly Plan,118,49.566243440336656,0
4G,Airtel,Karnataka,-101.48,3,Yearly Plan,77,65.34381264471985,1
5G,Airtel,Uttar Pradesh,-82.79,1,3 Months Plan,56,30.922304539225745,0
4G,Airtel,Rajasthan,-114.86,5,Yearly Plan,13,86.59282336894196,1
5G,Airtel,Telangana,-109.64,4,3 Months Plan,48,77.41660771157912,1
5G,Airtel,Andhra Pradesh,-89.95,12,Monthly Plan,115,41.72186398965784,0
5G,Airtel,Tamil Nadu,-118.0,8,Monthly Plan,22,92.17801144667976,1
5G,Airtel,Rajasthan,-114.85,6,Monthly Plan,27,87.72490776682659,1
4G,Airtel,West Bengal,-111.82,12,3 Months Plan,72,81.85019523376829,1
4G,Airtel,Telangana,-99.91,1,Yearly Plan,17,60.043744529107926,0
4G,Airtel,Karnataka,-71.36,7,Yearly Plan,76,12.564573427822731,0
5G,Airtel,Madhya Pradesh,-89.03,0,Monthly Plan,68,39.23870976566612,0
5G,Airtel,Andhra Pradesh,-71.92,1,Monthly Plan,40,7.55923153889966,0
5G,Airtel,West Bengal,-117.38,3,3 Months Plan,8,90.89694361110638,0
4G,Airtel,Delhi,-95.64,0,3 Months Plan,74,54.34354554079864,0
4G,Airtel,Delhi,-105.22,8,Monthly Plan,71,69.99291479537501,1
4G,Airtel,Karnataka,-98.4,2,3 Months Plan,12,58.57506091293783,0
4G,Airtel,Tamil Nadu,-72.42,1,Yearly Plan,88,13.727358533051298,0
4G,Airtel,Karnataka,-76.5,7,Yearly Plan,88,22.034439129395007,0
5G,Airtel,Gujarat,-84.11,5,3 Months Plan,72,32.10198031313734,0
5G,Airtel,Madhya Pradesh,-94.17,3,Monthly Plan,94,51.07476750155523,0
4G,Airtel,Andhra Pradesh,-109.95,0,Monthly Plan,63,78.43177267882744,0
4G,Airtel,Kerala,-107.93,11,3 Months Plan,60,76.49647343794382,1
4G,Airtel,Punjab,-91.32,15,Monthly Plan,47,47.50033335028676,0
4G,Airtel,Maharashtra,-105.28,8,Monthly Plan,54,68.9074122939084,1
5G,Airtel,Punjab,-111.46,2,Yearly Plan,43,82.67765250815215,1
5G,Airtel,Tamil Nadu,-106.34,0,3 Months Plan,29,70.21475879462952,0
4G,Airtel,West Bengal,-96.96,0,3 Months Plan,33,58.5366043159212,0
4G,Airtel,Karnataka,-108.67,0,Monthly Plan,84,76.22432278368618,0
5G,Airtel,Uttar Pradesh,-113.36,5,3 Months Plan,53,85.8710797853927,1
4G,Airtel,Maharashtra,-111.49,2,Yearly Plan,112,82.2956602532588,1
5G,Airtel,Tamil Nadu,-91.43,4,Yearly Plan,100,42.17778152904171,0
5G,Airtel,Telangana,-117.35,7,Monthly Plan,78,94.25270976531291,1
5G,Airtel,Punjab,-76.43,9,Yearly Plan,10,16.766400475365792,0
4G,Airtel,Gujarat,-90.8,8,Monthly Plan,74,45.752167540879846,1
5G,Airtel,Kerala,-87.67,15,3 Months Plan,63,38.15757761199493,0
5G,Airtel,Rajasthan,-88.24,1,Monthly Plan,4,38.80627963164081,0
5G,Airtel,Punjab,-113.73,0,Yearly Plan,55,84.82275334809125,1
5G,Airtel,Karnataka,-108.53,13,3 Months Plan,81,73.84913217191502,1
5G,Airtel,Uttar Pradesh,-72.0,6,Yearly Plan,44,8.782680626123685,0
4G,Airtel,Madhya Pradesh,-98.95,6,Yearly Plan,10,60.57737986062396,0
5G,Airtel,Punjab,-86.58,3,Monthly Plan,35,36.663695425339945,0
5G,Airtel,Andhra Pradesh,-108.47,9,Monthly Plan,19,74.66565831192149,1
5G,Airtel,Punjab,-86.27,9,3 Months Plan,73,35.5755083554818,0
5G,Airtel,Madhya Pradesh,-84.99,7,Yearly Plan,117,30.529102755139377,0
4G,Airtel,Maharashtra,-117.01,10,3 Months Plan,33,90.7923789844948,1
5G,Airtel,Uttar Pradesh,-105.75,2,Yearly Plan,59,69.83042942714832,0
4G,Airtel,Rajasthan,-94.3,11,Yearly Plan,89,52.58364020729741,0
5G,Airtel,Karnataka,-112.46,2,Yearly Plan,95,82.33240331247625,0
5G,Airtel,Uttar Pradesh,-94.51,9,Monthly Plan,58,48.162954256689495,0
5G,Airtel,Karnataka,-114.57,14,Yearly Plan,73,84.10862011975611,1
5G,Airtel,Tamil Nadu,-117.82,12,Monthly Plan,86,91.50934029951968,1
4G,Airtel,West Bengal,-83.39,2,Monthly Plan,112,33.75990390166647,0
5G,Airtel,Tamil Nadu,-88.95,7,3 Months Plan,21,40.397147363209385,0
5G,Airtel,Uttar Pradesh,-94.66,11,Monthly Plan,70,49.46603646166417,0
5G,Airtel,Uttar Pradesh,-93.01,6,3 Months Plan,31,46.68381416517672,0
5G,Airtel,West Bengal,-111.93,0,3 Months Plan,71,81.93153709440783,0
4G,Airtel,Andhra Pradesh,-99.65,5,3 Months Plan,85,61.92884741098024,1
5G,Airtel,Punjab,-75.21,7,Monthly Plan,119,13.48688321239516,0
4G,Airtel,Andhra Pradesh,-115.09,0,Yearly Plan,27,89.63247118131234,1
4G,Airtel,Andhra Pradesh,-111.76,2,Yearly Plan,41,82.8795094820453,0
5G,Airtel,Punjab,-104.46,8,Monthly Plan,43,67.50673599435771,0
4G,Airtel,Gujarat,-86.37,12,3 Months Plan,78,37.52362252023961,0
4G,Airtel,Madhya Pradesh,-96.75,14,3 Months Plan,56,54.836405572709324,0
5G,Airtel,Tamil Nadu,-101.0,2,Yearly Plan,119,59.90815735877382,0
5G,Airtel,Maharashtra,-99.19,11,Monthly Plan,86,57.769010622710645,1
5G,Airtel,Punjab,-96.92,10,Monthly Plan,66,55.58023844743065,0
5G,Airtel,Uttar Pradesh,-114.68,0,3 Months Plan,85,88.66287636248107,0
4G,Airtel,Andhra Pradesh,-81.12,15,3 Months Plan,69,29.366826527267847,0
4G,Airtel,Andhra Pradesh,-114.11,7,Yearly Plan,49,86.09511637253622,1
5G,Airtel,Uttar Pradesh,-74.84,1,Yearly Plan,90,16.190392755048105,0
4G,Airtel,Gujarat,-112.98,5,Yearly Plan,25,84.47205283025713,1
4G,Airtel,Maharashtra,-71.45,12,Monthly Plan,114,14.059546065648089,0
5G,Airtel,Gujarat,-80.8,3,Yearly Plan,19,24.439043008499585,0
5G,Airtel,West Bengal,-93.47,7,Monthly Plan,59,45.793895147008826,0
5G,Airtel,Madhya Pradesh,-93.01,5,Yearly Plan,26,46.52126277049508,1
5G,Airtel,Karnataka,-98.67,14,Yearly Plan,53,55.3641153708385,0
4G,Airtel,Karnataka,-73.31,0,Yearly Plan,68,15.627731465639895,0
5G,Airtel,Karnataka,-100.12,0,3 Months Plan,114,59.85889697307383,0
5G,Airtel,Gujarat,-114.23,0,Monthly Plan,21,86.0755377177397,1
5G,Airtel,Tamil Nadu,-74.57,0,3 Months Plan,38,15.004328394701933,0
5G,Airtel,Telangana,-72.97,13,3 Months Plan,57,11.441454822000631,0
5G,Airtel,Gujarat,-117.24,8,Monthly Plan,53,91.5152974228703,1
5G,Airtel,Andhra Pradesh,-116.58,2,Yearly Plan,45,90.27826388103172,0
4G,Airtel,Maharashtra,-89.16,2,3 Months Plan,50,44.45351792551328,0
5G,Airtel,Maharashtra,-106.22,9,3 Months Plan,24,70.19459894796007,1
4G,Airtel,Uttar Pradesh,-90.2,0,Yearly Plan,67,46.23470788252989,0
4G,Airtel,Telangana,-81.79,5,3 Months Plan,15,27.348065158339864,0
4G,Airtel,Karnataka,-107.68,8,Yearly Plan,117,73.31454589475632,1
4G,Airtel,Delhi,-97.58,1,3 Months Plan,35,56.66328025675115,0
4G,Airtel,Madhya Pradesh,-75.73,3,Yearly Plan,26,18.976095457635648,0
5G,Airtel,Delhi,-81.64,0,Monthly Plan,54,25.829545576056663,0
5G,Airtel,Gujarat,-117.64,2,Monthly Plan,54,91.92077959263769,0
4G,Airtel,Andhra Pradesh,-78.71,0,Yearly Plan,18,23.29252633487796,0
4G,Airtel,Maharashtra,-94.86,0,3 Months Plan,10,54.34238826839098,0
4G,Airtel,Delhi,-92.95,6,Yearly Plan,96,50.92506154266447,0
4G,Airtel,Maharashtra,-94.12,7,3 Months Plan,65,51.864657518325096,0
5G,Airtel,Telangana,-74.51,0,3 Months Plan,103,14.905042301158296,0
4G,Airtel,Bihar,-93.82,1,Monthly Plan,77,50.97290944316245,0
5G,Airtel,Rajasthan,-102.09,0,Yearly Plan,5,65.10690779468528,0
5G,Airtel,Bihar,-73.77,6,Yearly Plan,13,11.698324785920502,0
5G,Airtel,Maharashtra,-118.98,1,Monthly Plan,35,94.64474761727035,1
5G,Airtel,Gujarat,-98.3,0,3 Months Plan,108,56.66821622212927,0
4G,Airtel,Gujarat,-94.94,13,Monthly Plan,78,51.93276075762536,0
4G,Airtel,Gujarat,-85.61,9,Monthly Plan,28,36.93397617455712,0
4G,Airtel,Punjab,-78.01,8,Monthly Plan,4,23.33792893647937,1
5G,Airtel,Kerala,-87.24,2,Yearly Plan,2,35.77105159541695,0
4G,Airtel,Maharashtra,-73.75,12,3 Months Plan,83,16.82265769284898,1
4G,Airtel,Telangana,-119.24,3,3 Months Plan,51,94.5797247998151,1
4G,Airtel,Andhra Pradesh,-117.25,6,Yearly Plan,106,92.91969824312602,0
4G,Airtel,Telangana,-102.21,10,Monthly Plan,46,65.58316710232337,1
5G,Airtel,Tamil Nadu,-99.45,13,Yearly Plan,26,59.08088740202823,0
5G,Airtel,West Bengal,-113.69,10,Monthly Plan,115,84.88844087471944,1
5G,Airtel,Gujarat,-95.37,8,Monthly Plan,37,50.73970246440081,0
4G,Airtel,Gujarat,-117.86,8,Yearly Plan,101,92.43249682575394,1
4G,Airtel,Karnataka,-92.67,2,Yearly Plan,1,50.44664268692341,0
4G,Airtel,Punjab,-97.91,9,3 Months Plan,65,58.10885128982136,1
4G,Airtel,Andhra Pradesh,-101.92,7,3 Months Plan,34,63.925147986710606,1
4G,Airtel,Andhra Pradesh,-77.2,9,Monthly Plan,102,22.213270684258653,0
5G,Airtel,Gujarat,-73.33,11,Monthly Plan,1,8.888851482778616,0
4G,Airtel,Bihar,-118.84,0,Monthly Plan,59,94.00861817231764,1
5G,Airtel,Karnataka,-119.99,11,3 Months Plan,6,96.59856923138476,1
4G,Airtel,West Bengal,-101.14,3,Yearly Plan,2,60.61991286012515,0
5G,Airtel,Uttar Pradesh,-72.39,6,3 Months Plan,29,10.159913078918786,0
4G,Airtel,Karnataka,-81.42,4,Monthly Plan,113,29.72988186460436,0
4G,Airtel,Rajasthan,-100.04,0,Yearly Plan,12,60.84599324993487,0
5G,Airtel,Tamil Nadu,-98.29,7,Yearly Plan,23,55.24764208641918,0
4G,Airtel,Madhya Pradesh,-99.0,5,3 Months Plan,92,60.92722275536067,0
4G,Airtel,Maharashtra,-70.62,10,Yearly Plan,1,11.752792312713003,1
5G,Airtel,Gujarat,-81.97,4,Monthly Plan,10,29.075321342697148,0
5G,Airtel,West Bengal,-86.65,5,Monthly Plan,68,35.772195772576424,0
5G,Airtel,Gujarat,-110.03,11,Yearly Plan,47,79.83102382227605,1
4G,Airtel,Gujarat,-92.58,4,Yearly Plan,20,49.84146753227871,0
4G,Airtel,Rajasthan,-102.26,5,Monthly Plan,45,65.09282696910141,0
5G,Airtel,West Bengal,-87.65,5,3 Months Plan,47,38.44769216611281,0
5G,Airtel,Karnataka,-113.8,4,Monthly Plan,27,84.4629472146984,1
4G,Airtel,Delhi,-85.98,2,Monthly Plan,80,36.41824704220411,0
4G,Airtel,Rajasthan,-108.62,10,Monthly Plan,104,77.91775281936249,1
4G,Airtel,West Bengal,-95.33,9,Yearly Plan,103,52.11047682121801,1
5G,Airtel,Telangana,-105.89,2,Yearly Plan,92,70.66116752520924,0
5G,Airtel,Delhi,-98.21,11,3 Months Plan,32,53.58788940568311,1
4G,Airtel,Andhra Pradesh,-87.82,1,Monthly Plan,23,38.368973046611295,0
4G,Airtel,Uttar Pradesh,-70.98,4,Yearly Plan,56,9.224865538598188,0
4G,Airtel,Rajasthan,-108.53,6,Yearly Plan,84,77.4792869199837,1
4G,Airtel,Delhi,-106.47,0,Yearly Plan,15,72.34781686956818,1
5G,Airtel,Karnataka,-74.43,3,Monthly Plan,43,13.769501498163796,0
5G,Airtel,Uttar Pradesh,-80.32,11,Monthly Plan,58,22.32668886176529,0
4G,Airtel,Punjab,-114.56,12,Yearly Plan,85,88.18477053953794,1
5G,Airtel,Delhi,-96.27,11,3 Months Plan,21,52.24474077480532,0
5G,Airtel,Kerala,-98.64,10,3 Months Plan,45,57.11156891124906,0
4G,Airtel,West Bengal,-85.35,3,Yearly Plan,74,37.59080087932342,0
4G,Airtel,Telangana,-87.58,0,Yearly Plan,35,40.705832084309854,0
5G,Airtel,Maharashtra,-75.82,0,Monthly Plan,40,15.907293681523566,0
4G,Airtel,Uttar Pradesh,-108.26,0,3 Months Plan,113,75.80489808418913,0
5G,Airtel,Delhi,-81.03,7,3 Months Plan,98,26.296407563503948,0
5G,Airtel,West Bengal,-74.17,10,Yearly Plan,6,12.425464033557247,1
5G,Airtel,Bihar,-105.21,0,3 Months Plan,12,69.13512385342506,0
5G,Airtel,Gujarat,-98.93,9,Yearly Plan,34,57.96424344771569,0
4G,Airtel,Maharashtra,-89.11,3,Monthly Plan,104,41.001838965424376,0
4G,Airtel,Bihar,-94.67,3,Monthly Plan,94,49.967724035995886,0
4G,Airtel,Madhya Pradesh,-106.37,6,3 Months Plan,6,71.77318287168487,1
4G,Airtel,Bihar,-118.74,13,3 Months Plan,90,96.03569350863243,1
4G,Airtel,Kerala,-98.06,8,3 Months Plan,119,60.180797514456295,0
4G,Airtel,Rajasthan,-85.55,0,Monthly Plan,41,35.96057837614231,0
4G,Airtel,Punjab,-88.91,2,3 Months Plan,23,44.16528972879272,0
4G,Airtel,Andhra Pradesh,-88.86,0,Monthly Plan,60,41.9334727057805,0
4G,Airtel,Punjab,-98.84,7,Yearly Plan,105,59.78442937369061,1
4G,Airtel,Kerala,-75.2,2,3 Months Plan,51,18.59498755425668,0
4G,Airtel,Punjab,-83.39,10,Yearly Plan,28,30.272888300202933,1
5G,Airtel,Karnataka,-81.29,1,Monthly Plan,106,27.72457154059572,0
4G,Airtel,Bihar,-80.17,13,Monthly Plan,38,27.736205266059194,0
5G,Airtel,Rajasthan,-108.79,2,Monthly Plan,18,76.57555823032779,1
4G,Airtel,Bihar,-90.3,0,3 Months Plan,60,42.54456407867454,0
4G,Airtel,Bihar,-119.91,7,Yearly Plan,3,95.88549774003872,1
4G,Airtel,Gujarat,-93.77,10,Yearly Plan,61,49.53581743438143,0
4G,Airtel,Gujarat,-85.06,11,Monthly Plan,45,35.490878922081464,0
4G,Airtel,Delhi,-101.73,12,3 Months Plan,27,65.51745603266866,1
